0.000000 -0.000000
0.000003 -0.000002
0.000013 -0.000013
0.000028 -0.000043
0.000050 -0.000098
0.000078 -0.000184
0.000112 -0.000303
0.000153 -0.000459
0.000200 -0.000654
0.000253 -0.000890
0.000313 -0.001170
0.000378 -0.001493
0.000450 -0.001862
0.000528 -0.002277
0.000613 -0.002738
0.000703 -0.003246
0.000800 -0.003801
0.000903 -0.004403
0.001012 -0.005052
0.001128 -0.005748
0.001250 -0.006490
0.001378 -0.007278
0.001512 -0.008112
0.001653 -0.008990
0.001800 -0.009913
0.001953 -0.010879
0.002113 -0.011887
0.002278 -0.012938
0.002450 -0.014029
0.002628 -0.015160
0.002812 -0.016330
0.003003 -0.017538
0.003200 -0.018783
0.003403 -0.020063
0.003613 -0.021379
0.003828 -0.022729
0.004050 -0.024111
0.004278 -0.025526
0.004513 -0.026971
0.004753 -0.028446
0.005000 -0.029950
0.005253 -0.031483
0.005512 -0.033042
0.005778 -0.034627
0.006050 -0.036238
0.006328 -0.037873
0.006613 -0.039531
0.006903 -0.041212
0.007200 -0.042915
0.007503 -0.044640
0.007812 -0.046385
0.008128 -0.048149
0.008450 -0.049933
0.008778 -0.051735
0.009113 -0.053555
0.009453 -0.055392
0.009800 -0.057246
0.010153 -0.059116
0.010512 -0.061002
0.010878 -0.062902
0.011250 -0.064818
0.011628 -0.066747
0.012013 -0.068691
0.012403 -0.070647
0.012800 -0.072617
0.013203 -0.074599
0.013613 -0.076594
0.014028 -0.078600
0.014450 -0.080618
0.014878 -0.082647
0.015312 -0.084688
0.015753 -0.086739
0.016200 -0.088800
0.016653 -0.090872
0.017112 -0.092954
0.017578 -0.095045
0.018050 -0.097147
0.018528 -0.099257
0.019013 -0.101377
0.019503 -0.103505
0.020000 -0.105642
0.020503 -0.107788
0.021012 -0.109943
0.021528 -0.112106
0.022050 -0.114276
0.022578 -0.116455
0.023112 -0.118642
0.023653 -0.120836
0.024200 -0.123038
0.024753 -0.125248
0.025313 -0.127465
0.025878 -0.129689
0.026450 -0.131920
0.027028 -0.134158
0.027612 -0.136403
0.028203 -0.138655
0.028800 -0.140914
0.029403 -0.143179
0.030012 -0.145451
0.030628 -0.147730
0.031250 -0.150015
0.031878 -0.152306
0.032512 -0.154603
0.033153 -0.156907
0.033800 -0.159216
0.034453 -0.161532
0.035113 -0.163853
0.035778 -0.166181
0.036450 -0.168514
0.037128 -0.170853
0.037813 -0.173198
0.038503 -0.175548
0.039200 -0.177904
0.039903 -0.180265
0.040612 -0.182632
0.041328 -0.185005
0.042050 -0.187382
0.042778 -0.189765
0.043512 -0.192153
0.044253 -0.194546
0.045000 -0.196945
0.045753 -0.199348
0.046512 -0.201757
0.047278 -0.204171
0.048050 -0.206589
0.048828 -0.209013
0.049613 -0.211441
0.050403 -0.213874
0.051200 -0.216312
0.052003 -0.218755
0.052813 -0.221202
0.053628 -0.223654
0.054450 -0.226111
0.055278 -0.228572
0.056113 -0.231038
0.056953 -0.233508
0.057800 -0.235982
0.058653 -0.238461
0.059512 -0.240945
0.060378 -0.243433
0.061250 -0.245925
0.062128 -0.248421
0.063012 -0.250922
0.063903 -0.253427
0.064800 -0.255936
0.065703 -0.258449
0.066612 -0.260967
0.067528 -0.263488
0.068450 -0.266013
0.069378 -0.268543
